stn,date,time,temp,dewp,stp,slp,visib,wdsp,prcp,sndp,frshtt,cldp,winddir
763615,2021-01-27,10:43:54,7.6,-1.7,1013.6,1017.1,17.3,9.0,0.0,0.0,000000,99.2,27
765390,2021-01-27,10:43:54,1.9,-5.5,846.8,1013.6,13.3,8.7,0.0,0.0,000000,60.3,257
763820,2021-01-27,10:43:54,3.6,-9.1,929.6,1015.3,13.8,5.3,0.01,0.0,010000,50.0,58
768485,2021-01-27,10:43:54,7.1,-0.6,1006.9,1005.5,11.7,9.5,0.0,0.0,000000,4.8,244
766540,2021-01-27,10:43:54,10.1,4.6,1015.0,1015.4,6.5,8.3,0.0,0.0,000000,23.7,320
767260,2021-01-27,10:43:54,4.4,-14.4,843.2,1012.6,15.7,1.1,0.0,0.0,000000,10.6,5
766493,2021-01-27,10:43:54,9.6,5.8,1013.6,1014.7,13.3,17.0,0.04,0.0,010000,60.0,198
765480,2021-01-27,10:43:54,10.1,7.2,1019.9,1023.0,14.7,2.0,0.0,0.0,000000,85.2,153
763420,2021-01-27,10:43:54,5.7,-2.7,979.7,1016.4,20.1,6.4,0.01,0.0,010000,50.0,134
762250,2021-01-27,10:43:54,2.9,-10.4,1002.9,1015.1,42.6,9.8,0.0,0.0,000000,77.6,251
761180,2021-01-27,10:43:54,3.7,-11.8,1012.6,1012.0,40.1,10.1,0.0,0.0,000000,74.1,90
767433,2021-01-27,10:43:54,14.7,10.7,1004.9,1007.0,9.9,13.3,0.01,0.0,010000,74.1,187
766580,2021-01-27,10:43:54,8.9,-2.5,965.2,1009.9,17.4,7.9,0.0,0.0,000000,81.4,34
765493,2021-01-27,10:43:54,11.2,7.0,1015.6,1012.7,9.8,14.9,0.0,0.0,000000,14.3,258
766793,2021-01-27,10:43:54,4.2,-8.2,1006.7,1006.0,11.9,9.1,0.0,0.0,000000,57.5,270
762253,2021-01-27,10:43:54,0.9,-16.3,1008.8,1001.5,13.7,14.4,0.0,0.0,000000,71.0,302
764120,2021-01-27,10:43:54,9.5,0.3,1012.2,1015.2,16.4,6.8,0.05,0.0,010000,50.0,56
762550,2021-01-27,10:43:54,12.7,-3.0,1031.6,1013.7,36.6,3.1,0.0,0.0,000000,42.8,320
766910,2021-01-27,10:43:54,7.8,2.6,1012.5,1014.6,9.6,14.7,0.0,0.0,000000,98.0,17
764580,2021-01-27,10:43:54,2.9,4.8,1015.1,1015.5,13.2,5.6,0.0,0.0,000000,89.1,0
763943,2021-01-27,10:43:54,4.2,-3.8,1010.3,1009.7,13.8,12.0,0.37,0.0,010000,89.2,208
766443,2021-01-27,10:43:54,13.4,9.9,1007.6,1010.5,10.1,27.0,0.0,0.0,000000,95.7,89
766340,2021-01-27,10:43:54,1.8,-5.5,787.7,1009.6,11.7,5.8,0.02,0.0,010000,50.0,156
766127,2021-01-27,10:43:54,8.0,4.9,1013.8,1017.2,6.6,8.7,0.0,0.0,000000,50.4,55
766870,2021-01-27,10:43:54,5.3,3.6,873.5,1022.8,9.9,3.3,0.0,0.0,000000,6.5,235
763940,2021-01-27,10:43:54,6.0,-3.7,1008.8,1009.5,13.6,13.1,0.0,0.0,000000,46.2,40
766920,2021-01-27,10:43:54,12.8,9.4,1020.2,1022.2,4.4,11.5,0.0,0.0,000000,34.8,193
766490,2021-01-27,10:43:54,9.7,6.6,994.2,1017.7,12.9,16.5,1.16,0.0,010000,50.0,352
760753,2021-01-27,10:43:54,2.9,-5.1,1004.9,1013.9,14.8,11.6,0.0,0.0,000000,2.0,167
766011,2021-01-27,10:43:54,7.6,5.8,1022.0,1013.3,15.8,4.7,0.0,0.0,000000,41.8,45
764593,2021-01-27,10:43:54,9.0,1.0,1006.6,1008.3,14.6,8.9,0.0,0.0,000000,79.5,15
765491,2021-01-27,10:43:54,7.3,3.6,1049.6,1034.9,10.8,5.8,0.0,0.0,000000,73.4,129
763944,2021-01-27,10:43:54,9.9,6.8,1012.6,1012.8,10.0,7.2,0.0,0.0,000000,26.3,264
766491,2021-01-27,10:43:54,8.6,3.2,1013.6,1004.4,12.9,8.7,0.0,0.0,000000,70.9,313
768056,2021-01-27,10:43:54,11.3,5.0,1015.6,1010.5,12.4,7.2,0.0,0.0,000000,67.2,151
767502,2021-01-27,10:43:54,7.3,3.6,1012.1,1020.7,10.8,35.1,0.0,0.0,000000,98.7,54
764055,2021-01-27,10:43:54,7.5,0.1,997.1,1004.6,18.0,9.0,0.0,0.0,000000,27.7,353
767493,2021-01-27,10:43:54,6.0,2.5,1008.1,1014.0,10.5,17.8,0.0,0.0,000000,79.7,227
766010,2021-01-27,10:43:55,10.9,8.6,1031.1,1016.1,17.6,5.1,0.0,0.0,000000,86.6,116
766913,2021-01-27,10:43:55,9.6,4.5,1013.2,1007.5,9.6,17.9,0.13,0.0,010000,50.1,276
766011,2021-01-27,10:43:55,8.9,5.0,1022.3,1013.3,15.8,4.6,0.0,0.0,000000,41.8,44
766910,2021-01-27,10:43:55,6.7,2.6,1012.5,1014.6,9.6,14.8,0.0,0.0,000000,98.0,17
763615,2021-01-27,10:43:55,6.4,-2.7,1013.5,1017.1,17.3,8.9,0.0,0.0,000000,99.3,28
766493,2021-01-27,10:43:55,10.9,5.1,1013.6,1014.8,13.3,17.0,0.04,0.0,010000,60.0,198
766490,2021-01-27,10:43:55,11.0,6.6,994.3,1017.7,13.0,16.5,1.16,0.0,010000,50.0,352
766491,2021-01-27,10:43:55,8.0,3.2,1013.7,1004.5,12.8,8.6,0.0,0.0,000000,70.8,312
762580,2021-01-27,10:43:55,3.0,-5.1,1011.9,1016.9,13.2,5.6,0.0,0.0,000000,70.4,209
760610,2021-01-27,10:43:55,10.1,5.4,1008.2,1012.4,40.8,13.6,0.0,0.0,000000,41.8,147
761510,2021-01-27,10:43:55,7.3,5.8,1007.3,1023.1,26.9,29.6,0.0,0.0,000000,6.3,337
765773,2021-01-27,10:43:55,3.6,-6.8,1013.3,1008.9,13.2,9.3,0.0,0.0,000000,85.8,30
765560,2021-01-27,10:43:55,5.2,-4.2,910.2,1012.0,17.7,13.3,0.0,0.0,000000,66.6,9
763420,2021-01-27,10:43:55,6.3,-4.4,979.7,1016.4,20.0,6.3,0.01,0.0,010000,50.0,133
761300,2021-01-27,10:43:55,-1.4,-11.4,1044.2,1023.0,40.1,5.2,0.0,0.0,100000,25.1,305
766440,2021-01-27,10:43:55,9.5,3.7,1014.4,1017.0,11.2,14.4,0.01,0.0,010000,50.0,261
766443,2021-01-27,10:43:55,14.2,8.8,1007.8,1010.5,10.0,27.1,0.0,0.0,000000,95.7,90
762530,2021-01-27,10:43:55,5.4,-3.7,1003.8,1017.6,17.1,7.3,0.01,0.0,010000,50.0,122
764990,2021-01-27,10:43:55,7.4,4.7,1011.1,1018.1,42.4,8.4,0.0,0.0,000000,68.8,172
765390,2021-01-27,10:43:55,1.5,-5.5,846.8,1013.6,13.3,8.6,0.0,0.0,000000,60.3,257
762863,2021-01-27,10:43:55,7.9,-1.5,1004.2,1011.3,12.6,11.9,0.0,0.0,000000,0.0,7
760053,2021-01-27,10:43:55,7.0,-3.9,1000.8,1020.8,18.1,3.6,0.0,0.0,000000,3.2,106
763503,2021-01-27,10:43:55,4.9,-0.5,1012.1,1008.9,11.4,15.5,0.19,0.0,010000,80.5,62
763050,2021-01-27,10:43:55,4.5,9.9,1016.7,1017.2,17.2,4.0,0.0,0.0,000000,90.9,176
768053,2021-01-27,10:43:55,6.8,3.7,995.1,989.8,10.0,4.0,0.0,0.0,000000,1.0,73
768556,2021-01-27,10:43:55,15.5,10.6,1011.8,1016.4,15.7,12.7,0.0,0.0,000000,72.7,167
768056,2021-01-27,10:43:55,12.5,5.0,1015.6,1010.5,12.3,7.1,0.0,0.0,000000,67.2,151
766540,2021-01-27,10:43:55,8.5,4.6,1015.0,1015.4,6.4,8.4,0.0,0.0,000000,23.6,320
767433,2021-01-27,10:43:55,14.7,10.7,1004.8,1007.0,9.8,13.2,0.01,0.0,010000,74.2,187
768430,2021-01-27,10:43:55,7.2,0.8,952.8,1018.0,11.0,18.3,0.0,0.0,000000,44.5,21
767260,2021-01-27,10:43:55,5.7,-12.7,843.2,1012.6,15.7,1.1,0.0,0.0,000000,10.6,5
763820,2021-01-27,10:43:55,3.6,-9.1,929.6,1015.4,13.8,5.4,0.01,0.0,010000,50.0,58
765494,2021-01-27,10:43:55,11.0,9.3,988.4,1011.4,8.1,2.4,0.0,0.0,000000,55.6,264
766580,2021-01-27,10:43:55,8.9,-2.5,965.3,1009.9,17.4,7.9,0.0,0.0,000000,81.4,34
765255,2021-01-27,10:43:55,0.9,-12.3,992.2,1004.4,16.0,14.5,0.0,0.0,000000,56.9,210
765493,2021-01-27,10:43:55,10.5,7.0,1015.6,1012.8,9.9,14.7,0.0,0.0,000000,14.3,258
766950,2021-01-27,10:43:55,11.5,6.6,1015.2,1017.2,10.4,12.8,0.01,0.0,010000,75.2,219
765491,2021-01-27,10:43:55,7.3,3.6,1049.5,1034.9,10.7,6.0,0.0,0.0,000000,73.4,129
766920,2021-01-27,10:43:55,13.6,10.2,1020.2,1022.2,4.4,11.6,0.0,0.0,000000,34.8,193
764591,2021-01-27,10:43:55,9.9,6.0,1020.3,1014.3,15.3,4.0,0.0,0.0,000000,87.4,63
764580,2021-01-27,10:43:55,8.0,4.8,1015.1,1015.5,13.1,5.6,0.0,0.0,000000,89.0,0
764593,2021-01-27,10:43:55,8.4,1.0,1006.6,1008.4,14.7,8.8,0.0,0.0,000000,79.5,14
765906,2021-01-27,10:43:55,8.0,4.7,1011.1,1010.4,11.4,16.0,0.09,0.0,010000,57.9,85
760754,2021-01-27,10:43:55,6.7,0.6,1023.2,1015.9,11.4,6.5,0.0,0.0,000000,44.7,121
760753,2021-01-27,10:43:55,3.2,-6.4,1004.9,1013.9,14.7,11.7,0.0,0.0,000000,2.1,167
760013,2021-01-27,10:43:55,6.5,2.0,1014.7,1012.3,11.3,7.8,0.0,0.0,000000,24.2,13
766013,2021-01-27,10:43:55,9.9,5.4,1011.4,1007.3,17.0,8.5,0.0,0.0,000000,89.9,263
765480,2021-01-27,10:43:55,10.1,7.2,1020.0,1023.0,14.6,2.0,0.0,0.0,000000,85.2,153
764915,2021-01-27,10:43:55,4.3,-4.6,1011.2,1009.6,17.0,17.6,0.0,0.0,000000,10.4,137
766250,2021-01-27,10:43:55,5.9,-3.7,898.8,985.4,10.4,13.9,0.01,0.0,010000,50.1,62
765905,2021-01-27,10:43:55,14.6,3.1,1019.2,1014.7,12.1,12.1,0.0,0.0,000000,17.5,130
767755,2021-01-27,10:43:55,4.3,-10.7,1006.1,1012.2,13.5,9.0,0.0,0.0,000000,74.1,113
766534,2021-01-27,10:43:55,7.8,3.5,996.9,1002.9,13.9,11.2,0.0,0.0,000000,34.5,193
766850,2021-01-27,10:43:55,3.8,-7.6,787.7,1012.5,14.7,9.2,0.03,0.0,010000,50.0,345
766870,2021-01-27,10:43:55,5.3,3.6,873.5,1022.8,10.0,3.3,0.0,0.0,000000,6.5,235
769043,2021-01-27,10:43:55,14.2,8.6,1001.2,1003.9,14.4,10.4,0.0,0.0,000000,53.7,353
764125,2021-01-27,10:43:55,10.9,-1.0,984.6,976.4,11.4,10.1,0.0,0.0,000000,66.7,24
764235,2021-01-27,10:43:55,2.1,-8.0,997.0,1018.9,19.6,6.2,0.0,0.0,000000,59.3,119
764120,2021-01-27,10:43:55,9.5,1.9,1012.2,1015.2,16.4,6.8,0.05,0.0,010000,50.1,56
767441,2021-01-27,10:43:55,13.2,11.9,1007.8,1044.8,9.6,2.6,0.0,0.0,000000,27.4,145
761600,2021-01-27,10:43:55,7.2,-4.2,1000.3,1016.6,25.3,3.6,0.0,0.0,000000,28.4,307
766342,2021-01-27,10:43:55,0.2,-12.9,1032.9,1029.8,9.5,11.4,0.0,0.0,000000,74.3,31
766340,2021-01-27,10:43:55,1.4,-7.2,787.7,1009.6,11.6,5.9,0.02,0.0,010000,50.0,157
767500,2021-01-27,10:43:55,11.7,8.9,1013.1,1014.7,11.3,13.7,0.09,0.0,010000,60.7,184
766655,2021-01-27,10:43:55,7.9,2.8,995.1,1013.5,14.4,7.8,0.21,0.0,010000,50.0,130
760500,2021-01-27,10:43:55,5.2,2.7,1028.1,1018.2,25.3,1.0,0.0,0.0,000000,73.5,96
767502,2021-01-27,10:43:55,9.0,3.6,1012.1,1020.7,10.9,35.3,0.0,0.0,000000,98.7,54
762430,2021-01-27,10:43:55,5.3,-3.0,990.7,1020.2,14.2,10.3,0.03,0.0,010000,90.5,208
767493,2021-01-27,10:43:55,6.0,2.5,1008.2,1014.0,10.6,17.7,0.0,0.0,000000,79.8,226
766133,2021-01-27,10:43:55,3.6,-6.5,1013.7,1009.8,14.3,5.8,0.0,0.0,000000,6.5,351
766127,2021-01-27,10:43:55,8.0,5.6,1013.8,1017.4,6.6,8.7,0.0,0.0,000000,50.4,54
764050,2021-01-27,10:43:55,10.9,3.8,1011.9,1014.9,27.0,19.7,0.0,0.0,000000,52.0,52
764055,2021-01-27,10:43:55,8.0,0.1,997.1,1004.6,18.0,8.9,0.0,0.0,000000,27.6,353
763900,2021-01-27,10:43:55,4.2,-4.9,823.5,1014.5,10.4,11.9,0.05,0.0,010000,76.5,66
762555,2021-01-27,10:43:55,14.4,5.2,1003.5,995.2,15.7,7.0,0.0,0.0,000000,69.4,159
762550,2021-01-27,10:43:55,13.3,-3.0,1031.6,1013.7,36.5,3.0,0.0,0.0,000000,42.9,320
766753,2021-01-27,10:43:55,0.5,-6.3,1006.2,1014.8,9.5,6.5,0.0,0.0,000000,58.4,125
762250,2021-01-27,10:43:55,3.4,-8.7,1002.9,1015.1,42.6,9.8,0.0,0.0,000000,77.6,252
765710,2021-01-27,10:43:55,3.9,-9.1,968.7,1013.5,17.4,9.5,0.01,0.0,010000,50.0,34
767383,2021-01-27,10:43:55,10.5,7.7,1011.0,1014.9,11.6,16.4,0.0,0.0,000000,59.8,94
762253,2021-01-27,10:43:55,0.9,-14.4,1008.7,1001.5,13.7,14.5,0.0,0.0,000000,71.1,303
766546,2021-01-27,10:43:55,7.6,6.2,1003.3,995.3,11.4,4.5,0.0,0.0,000000,58.6,268
767584,2021-01-27,10:43:55,9.6,3.0,1005.1,1003.8,12.1,9.2,0.0,0.0,000000,64.4,126
767410,2021-01-27,10:43:55,3.7,6.0,1013.9,1014.1,7.3,9.3,0.05,0.0,010000,76.1,315
764056,2021-01-27,10:43:55,12.1,0.8,1012.6,1014.0,9.6,16.1,0.0,0.0,000000,92.2,93
763993,2021-01-27,10:43:55,7.6,2.1,1009.5,1012.6,10.7,16.2,0.0,0.0,000000,0.4,166
766790,2021-01-27,10:43:55,2.6,-11.2,780.3,1015.3,12.7,7.7,0.04,0.0,010000,50.0,8
763943,2021-01-27,10:43:55,4.2,-2.5,1010.3,1009.6,13.9,12.1,0.37,0.0,010000,89.2,208
766793,2021-01-27,10:43:55,4.5,-6.5,1006.7,1006.1,12.0,9.2,0.0,0.0,000000,57.5,270
763940,2021-01-27,10:43:55,5.3,-2.4,1008.8,1009.5,13.5,13.0,0.0,0.0,000000,46.2,40
763944,2021-01-27,10:43:55,9.9,6.8,1012.6,1012.8,10.0,7.1,0.0,0.0,000000,26.3,265
761180,2021-01-27,10:43:55,3.7,-9.7,1012.8,1012.0,40.2,10.1,0.0,0.0,000000,74.1,90
768485,2021-01-27,10:43:55,7.1,0.3,1006.9,1005.5,11.7,9.6,0.0,0.0,000000,4.9,244
764990,2021-01-27,10:45:36,7.4,4.7,1010.4,1018.0,42.9,8.1,0.0,0.0,000000,68.9,169
763820,2021-01-27,10:45:36,4.1,-9.1,929.6,1015.4,13.8,5.6,0.01,0.0,010000,50.3,63
768430,2021-01-27,10:45:36,7.2,0.8,952.8,1017.9,11.0,19.7,0.0,0.0,000000,44.3,18
764056,2021-01-27,10:45:36,12.1,0.7,1014.3,1015.8,9.1,15.4,0.0,0.0,000000,92.2,91
761600,2021-01-27,10:45:36,7.1,-5.9,1000.2,1016.6,25.3,2.6,0.0,0.0,000000,28.6,307
765390,2021-01-27,10:45:36,1.9,-7.3,846.8,1013.7,13.8,9.5,0.0,0.0,000000,59.6,257
764235,2021-01-27,10:45:36,2.1,-6.1,998.3,1018.7,18.6,7.5,0.0,0.0,000000,59.3,114
760610,2021-01-27,10:45:36,9.1,5.3,1007.5,1012.4,41.4,13.4,0.0,0.0,000000,42.3,147
760500,2021-01-27,10:45:36,5.9,2.7,1026.3,1018.2,24.9,1.9,0.0,0.0,000000,74.0,95
767410,2021-01-27,10:45:36,9.9,6.0,1013.9,1014.0,7.6,8.6,0.05,0.0,010000,76.4,316
765773,2021-01-27,10:45:36,3.5,-8.5,1013.6,1009.2,13.4,8.7,0.0,0.0,000000,85.7,29
767433,2021-01-27,10:45:36,14.0,9.8,1004.7,1006.9,10.1,12.7,0.01,0.0,010000,74.4,184
760754,2021-01-27,10:45:36,5.6,2.3,1023.3,1015.9,12.1,7.7,0.0,0.0,000000,43.7,121
762863,2021-01-27,10:45:36,7.9,-0.3,1005.2,1011.3,13.7,13.3,0.0,0.0,000000,81.6,8
766540,2021-01-27,10:45:36,8.5,3.5,1015.0,1015.4,6.4,9.2,0.0,0.0,000000,24.2,322
764050,2021-01-27,10:45:36,10.5,2.4,1011.9,1014.9,27.8,18.9,0.0,0.0,000000,51.7,53
767755,2021-01-27,10:45:36,3.5,-10.7,1006.6,1012.0,13.3,9.8,0.0,0.0,000000,73.7,116
765480,2021-01-27,10:45:36,10.0,7.2,1019.6,1023.3,13.2,2.1,0.0,0.0,000000,85.0,151
765905,2021-01-27,10:45:36,13.9,3.1,1019.2,1014.6,11.9,13.6,0.0,0.0,000000,16.6,132
763050,2021-01-27,10:45:36,13.6,8.9,1016.7,1017.1,17.0,3.5,0.0,0.0,000000,90.5,179
766493,2021-01-27,10:45:36,9.6,5.8,1013.2,1014.9,12.8,16.3,0.04,0.0,010000,60.2,199
766250,2021-01-27,10:45:36,5.8,-3.7,898.7,985.3,10.6,14.4,0.01,0.0,010000,50.0,68
767441,2021-01-27,10:45:36,13.2,11.5,1007.0,1046.5,9.8,1.8,0.0,0.0,000000,27.0,145
764915,2021-01-27,10:45:36,5.1,-4.6,1011.0,1009.6,16.5,16.7,0.0,0.0,000000,10.4,131
768485,2021-01-27,10:45:36,8.7,-0.7,1006.6,1005.4,12.0,8.5,0.0,0.0,000000,4.8,248
762430,2021-01-27,10:45:36,5.6,-3.0,990.7,1020.1,14.6,10.7,0.03,0.0,010000,90.7,214
761300,2021-01-27,10:45:36,-1.4,-13.6,1041.4,1023.2,40.6,5.1,0.0,0.0,100000,25.4,310
763615,2021-01-27,10:45:36,6.3,-2.7,1013.6,1017.1,16.7,9.7,0.0,0.0,000000,99.2,27
766546,2021-01-27,10:45:36,8.2,6.1,1005.6,1000.2,11.5,5.7,0.0,0.0,000000,58.6,267
766133,2021-01-27,10:45:36,3.6,-6.5,1013.9,1010.3,13.2,6.4,0.0,0.0,000000,6.9,353
760053,2021-01-27,10:45:36,6.7,-3.9,1001.7,1020.9,16.6,3.4,0.0,0.0,000000,3.7,109
761180,2021-01-27,10:45:36,3.4,-9.7,1017.0,1012.0,40.4,9.6,0.0,0.0,000000,74.0,87
766013,2021-01-27,10:45:36,10.7,5.4,1011.4,1007.3,17.8,7.7,0.0,0.0,000000,89.7,268
762530,2021-01-27,10:45:36,5.4,-2.5,1004.5,1017.6,16.5,7.7,0.01,0.0,010000,50.4,120
762250,2021-01-27,10:45:36,2.9,-10.4,1002.1,1015.0,42.7,11.7,0.0,0.0,000000,78.5,248
769043,2021-01-27,10:45:36,14.2,8.6,1001.5,1004.0,14.2,9.1,0.0,0.0,000000,54.1,358
765494,2021-01-27,10:45:36,11.0,9.3,990.0,1011.3,7.5,3.1,0.0,0.0,000000,55.7,265
765710,2021-01-27,10:45:36,3.8,-7.4,968.8,1013.6,16.5,9.8,0.01,0.0,010000,50.2,33
766913,2021-01-27,10:45:36,9.5,4.5,1013.4,1007.2,9.4,17.2,0.13,0.0,010000,50.8,278
763503,2021-01-27,10:45:36,4.9,-1.7,1013.2,1009.2,11.2,14.4,0.19,0.0,010000,80.9,64
766440,2021-01-27,10:45:36,8.5,3.6,1014.4,1017.1,11.2,15.7,0.01,0.0,010000,50.3,268
765906,2021-01-27,10:45:36,9.2,3.8,1011.8,1010.4,10.5,16.3,0.09,0.0,010000,58.1,88
762580,2021-01-27,10:45:36,3.0,-7.7,1011.9,1016.9,13.2,4.6,0.0,0.0,000000,70.8,210
766534,2021-01-27,10:45:36,9.2,3.5,997.4,1003.0,14.7,11.4,0.0,0.0,000000,34.2,192
766850,2021-01-27,10:45:36,3.4,-5.8,787.6,1012.5,14.9,9.6,0.03,0.0,010000,50.0,350
766790,2021-01-27,10:45:36,2.6,-13.2,780.3,1015.3,12.9,7.8,0.04,0.0,010000,50.2,9
767383,2021-01-27,10:45:36,9.3,7.1,1010.7,1015.3,11.7,14.4,0.0,0.0,000000,59.7,93
765560,2021-01-27,10:45:36,4.8,-6.6,910.1,1011.9,16.8,12.3,0.0,0.0,000000,66.5,9
767584,2021-01-27,10:45:36,9.5,2.9,1004.6,1003.7,12.2,8.7,0.0,0.0,000000,64.5,128
764591,2021-01-27,10:45:36,10.5,6.9,1018.4,1014.2,14.9,3.1,0.0,0.0,000000,87.0,66
766753,2021-01-27,10:45:36,0.5,-8.2,1005.4,1014.4,9.8,7.7,0.0,0.0,000000,58.4,126
766010,2021-01-27,10:45:36,11.5,8.6,1030.4,1016.1,17.7,4.2,0.0,0.0,000000,86.6,117
761510,2021-01-27,10:45:36,7.2,5.7,1008.2,1023.2,26.6,33.3,0.0,0.0,000000,6.8,336
762555,2021-01-27,10:45:36,14.9,5.2,1005.5,995.3,14.9,9.1,0.0,0.0,000000,69.6,167
765255,2021-01-27,10:45:36,1.2,-14.6,992.2,998.8,16.0,14.8,0.0,0.0,000000,57.4,209
766950,2021-01-27,10:45:36,12.2,6.6,1015.2,1017.2,10.1,12.7,0.01,0.0,010000,75.0,215
768556,2021-01-27,10:45:36,16.3,10.0,1011.7,1016.4,15.4,11.9,0.0,0.0,000000,72.4,170
768053,2021-01-27,10:45:36,6.7,3.7,992.3,989.7,9.7,4.5,0.0,0.0,000000,1.1,72
766342,2021-01-27,10:45:36,0.2,-14.1,1033.2,1029.8,10.0,11.2,0.0,0.0,000000,74.1,34
763900,2021-01-27,10:45:36,4.2,-3.2,823.5,1014.5,11.2,12.3,0.05,0.0,010000,76.7,72
767500,2021-01-27,10:45:36,12.4,7.8,1013.1,1014.7,11.4,13.1,0.09,0.0,010000,61.1,181
766655,2021-01-27,10:45:36,7.9,2.2,995.2,1013.6,14.6,9.5,0.22,0.0,010000,50.0,132
763420,2021-01-27,10:45:36,5.7,-2.7,979.7,1016.4,20.4,6.2,0.01,0.0,010000,50.1,138
767260,2021-01-27,10:45:36,5.6,-12.8,843.2,1012.6,16.0,1.9,0.0,0.0,000000,10.9,3
764125,2021-01-27,10:45:36,10.3,-1.0,984.6,975.5,11.0,10.6,0.0,0.0,000000,66.3,32
766580,2021-01-27,10:45:36,8.8,-3.9,965.6,1009.9,17.1,9.4,0.0,0.0,000000,81.5,36
766793,2021-01-27,10:45:36,4.5,-8.2,1005.7,1006.1,11.8,9.7,0.0,0.0,000000,56.9,272
760753,2021-01-27,10:45:36,2.9,-6.4,1004.8,1014.3,15.4,11.2,0.0,0.0,000000,2.1,163
765493,2021-01-27,10:45:36,10.4,7.0,1015.8,1012.9,10.1,14.4,0.0,0.0,000000,14.7,257
766011,2021-01-27,10:45:36,7.6,4.9,1018.9,1013.4,15.3,3.0,0.0,0.0,000000,41.7,47
766870,2021-01-27,10:45:36,5.3,3.5,873.5,1022.9,9.5,2.8,0.0,0.0,000000,7.2,235
764580,2021-01-27,10:45:36,8.9,5.9,1015.1,1015.5,14.1,5.7,0.0,0.0,000000,89.4,5
765491,2021-01-27,10:45:36,6.7,3.5,1049.4,1034.9,11.0,7.1,0.0,0.0,000000,73.1,132
766443,2021-01-27,10:45:36,13.4,8.7,1009.5,1010.4,10.1,27.8,0.0,0.0,000000,95.9,94
766920,2021-01-27,10:45:36,13.6,9.4,1020.3,1022.2,4.0,11.5,0.0,0.0,000000,35.1,196
762253,2021-01-27,10:45:36,0.9,-16.3,1006.5,1000.9,13.5,13.2,0.0,0.0,000000,71.0,304
764593,2021-01-27,10:45:36,8.4,1.0,1006.8,1008.2,14.2,8.4,0.0,0.0,000000,79.4,15
764055,2021-01-27,10:45:36,7.4,1.5,997.0,1004.5,17.0,8.8,0.0,0.0,000000,28.1,348
766910,2021-01-27,10:45:36,7.7,2.5,1012.4,1014.6,10.0,15.7,0.0,0.0,000000,97.8,19
766127,2021-01-27,10:45:36,8.0,5.6,1014.0,1017.8,6.4,8.9,0.0,0.0,000000,50.2,59
762550,2021-01-27,10:45:36,12.7,-4.0,1031.6,1013.7,36.3,1.9,0.0,0.0,000000,43.3,320
766490,2021-01-27,10:45:36,9.7,6.6,995.1,1017.7,12.9,17.9,1.16,0.0,010000,50.0,352
766340,2021-01-27,10:45:36,1.8,-7.3,787.7,1009.6,11.7,5.9,0.02,0.0,010000,50.3,152
767502,2021-01-27,10:45:36,8.9,3.5,1012.1,1020.7,10.6,33.5,0.0,0.0,000000,98.7,57
768056,2021-01-27,10:45:36,11.2,4.1,1015.6,1010.4,12.1,8.1,0.0,0.0,000000,67.1,145
764120,2021-01-27,10:45:36,8.7,0.2,1012.2,1015.2,16.0,7.3,0.05,0.0,010000,50.3,55
766491,2021-01-27,10:45:36,8.6,3.2,1013.5,1003.0,12.6,7.5,0.0,0.0,000000,70.8,307
767493,2021-01-27,10:45:36,7.6,2.4,1008.5,1015.0,10.5,17.6,0.0,0.0,000000,80.0,233
762530,2021-01-27,10:45:37,6.2,-3.8,1004.5,1017.6,16.6,7.6,0.01,0.0,010000,50.4,121
763615,2021-01-27,10:45:37,6.3,-1.8,1013.6,1017.1,16.7,9.8,0.0,0.0,000000,99.2,28
767441,2021-01-27,10:45:37,13.2,11.5,1007.1,1046.6,9.7,1.9,0.0,0.0,000000,27.0,145
764591,2021-01-27,10:45:37,10.5,5.9,1018.3,1014.2,14.8,3.0,0.0,0.0,000000,87.0,67
764580,2021-01-27,10:45:37,8.9,4.8,1015.1,1015.5,14.2,5.8,0.0,0.0,000000,89.4,5
768430,2021-01-27,10:45:37,8.0,0.8,952.8,1017.9,11.1,19.8,0.0,0.0,000000,44.3,19
764593,2021-01-27,10:45:37,8.4,2.6,1006.8,1008.2,14.3,8.5,0.0,0.0,000000,79.4,16
766250,2021-01-27,10:45:37,5.4,-3.7,898.7,985.3,10.6,14.3,0.01,0.0,010000,50.0,68
764056,2021-01-27,10:45:37,12.1,0.7,1014.5,1016.2,9.2,15.4,0.0,0.0,000000,92.1,91
763900,2021-01-27,10:45:37,3.9,-3.2,823.5,1014.5,11.3,12.4,0.05,0.0,010000,76.7,73
764050,2021-01-27,10:45:37,10.9,3.8,1011.9,1014.9,27.9,19.0,0.0,0.0,000000,51.7,54
767584,2021-01-27,10:45:37,9.5,1.9,1004.6,1003.7,12.1,8.7,0.0,0.0,000000,64.5,128
764055,2021-01-27,10:45:37,8.0,0.1,997.1,1004.5,17.1,8.9,0.0,0.0,000000,28.1,348
762555,2021-01-27,10:45:37,14.3,5.2,1005.2,995.2,14.9,9.0,0.0,0.0,000000,69.5,168
761510,2021-01-27,10:45:37,7.2,4.8,1008.3,1023.2,26.5,33.1,0.0,0.0,000000,6.8,335
762550,2021-01-27,10:45:37,12.7,-4.0,1031.6,1013.7,36.2,2.0,0.0,0.0,000000,43.3,320
765560,2021-01-27,10:45:37,5.2,-4.3,910.2,1011.9,16.7,12.4,0.0,0.0,000000,66.6,9
